sequence_names, nt_proportion0, nt_proportion1, nt_proportion2, nt_proportion3, dinucleotide_proportion0, dinucleotide_proportion1, dinucleotide_proportion2, dinucleotide_proportion3, dinucleotide_proportion4, dinucleotide_proportion5, dinucleotide_proportion6, dinucleotide_proportion7, dinucleotide_proportion8, dinucleotide_proportion9, dinucleotide_proportion10, dinucleotide_proportion11, dinucleotide_proportion12, dinucleotide_proportion13, dinucleotide_proportion14, dinucleotide_proportion15, gc_content, gc_ratio, sequence_length, bp_number, dP, bp_proportion0, bp_proportion1, bp_proportion2, bp_proportion_stem0, bp_proportion_stem1, bp_proportion_stem2, triplets0, triplets1, triplets2, triplets3, triplets4, triplets5, triplets6, triplets7, triplets8, triplets9, triplets10, triplets11, triplets12, triplets13, triplets14, triplets15, triplets16, triplets17, triplets18, triplets19, triplets20, triplets21, triplets22, triplets23, triplets24, triplets25, triplets26, triplets27, triplets28, triplets29, triplets30, triplets31, mfe, efe, ensemble_frequency, diversity, mfe_efe_difference, dQ, dG, mfei1, mfei2, mfei4
mdv2-mir-M28 MI0005896, 0.144928, 0.289855, 0.347826, 0.217391, 0.029412, 0.029412, 0.058824, 0.029412, 0.014706, 0.058824, 0.176471, 0.044118, 0.073529, 0.102941, 0.102941, 0.058824, 0.029412, 0.102941, 0.014706, 0.073529, 0.637681, 1.200000, 69.000000, 26.000000, 0.376812, 0.307692, 0.653846, 0.038462, 0.153846, 0.326923, 0.019231, 0.148148, 0.240741, 0.259259, 0.166667, 0.000000, 0.018519, 0.037037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018519, 0.018519, 0.000000, 0.000000, 0.037037, 0.018519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -53.400000, -53.890000, 0.452223, 1.540000, 0.007101, 0.067432, -0.773913, -1.213636, -0.386957, -2.053846
hsv1-mir-H4 MI0008939, 0.172840, 0.222222, 0.370370, 0.234568, 0.025000, 0.025000, 0.112500, 0.012500, 0.050000, 0.025000, 0.062500, 0.075000, 0.050000, 0.125000, 0.087500, 0.112500, 0.050000, 0.050000, 0.100000, 0.037500, 0.592593, 1.666667, 81.000000, 35.000000, 0.432099, 0.285714, 0.514286, 0.200000, 0.071429, 0.128571, 0.050000, 0.109589, 0.191781, 0.260274, 0.150685, 0.013699, 0.027397, 0.013699, 0.041096, 0.027397, 0.000000, 0.041096, 0.027397, 0.000000, 0.000000, 0.000000, 0.000000, 0.013699, 0.000000, 0.041096, 0.041096, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -50.000000, -51.010000, 0.193995, 3.460000, 0.012469, 0.089409, -0.617284, -1.041667, -0.154321, -1.428571
ebv-mir-BART10 MI0003732, 0.177778, 0.222222, 0.266667, 0.333333, 0.011236, 0.056180, 0.044944, 0.067416, 0.078652, 0.067416, 0.011236, 0.067416, 0.033708, 0.033708, 0.089888, 0.101124, 0.056180, 0.056180, 0.123596, 0.101124, 0.488889, 1.200000, 90.000000, 34.000000, 0.377778, 0.382353, 0.500000, 0.117647, 0.063725, 0.083333, 0.019608, 0.106667, 0.173333, 0.186667, 0.093333, 0.040000, 0.013333, 0.040000, 0.053333, 0.013333, 0.040000, 0.026667, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.013333, 0.026667, 0.040000, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -49.500000, -50.450000, 0.214091, 3.080000, 0.010556, 0.076939, -0.550000, -1.125000, -0.091667, -1.455882
hsv2-miR-H10 MI0013560, 0.090909, 0.196970, 0.454545, 0.257576, 0.030769, 0.030769, 0.030769, 0.000000, 0.030769, 0.107692, 0.046154, 0.015385, 0.015385, 0.030769, 0.261538, 0.138462, 0.015385, 0.030769, 0.123077, 0.092308, 0.651515, 2.307692, 66.000000, 19.000000, 0.287879, 0.157895, 0.631579, 0.210526, 0.052632, 0.210526, 0.070175, 0.040816, 0.183673, 0.163265, 0.061224, 0.020408, 0.040816, 0.040816, 0.020408, 0.020408, 0.020408, 0.020408, 0.000000, 0.020408, 0.000000, 0.061224, 0.000000, 0.000000, 0.000000, 0.081633, 0.040816, 0.000000, 0.020408, 0.020408, 0.000000, 0.020408, 0.000000, 0.040816, 0.020408, 0.000000, 0.000000, 0.000000, 0.040816, -25.500000, -27.430000, 0.043434, 10.470000, 0.029242, 0.515978, -0.386364, -0.593023, -0.128788, -1.342105
ebv-mir-BART6 MI0003728, 0.239130, 0.206522, 0.250000, 0.304348, 0.076923, 0.054945, 0.065934, 0.032967, 0.043956, 0.076923, 0.021978, 0.065934, 0.054945, 0.032967, 0.098901, 0.065934, 0.065934, 0.043956, 0.065934, 0.131868, 0.456522, 1.210526, 92.000000, 33.000000, 0.358696, 0.484848, 0.393939, 0.121212, 0.121212, 0.098485, 0.030303, 0.154762, 0.083333, 0.119048, 0.190476, 0.023810, 0.035714, 0.035714, 0.011905, 0.011905, 0.035714, 0.000000, 0.000000, 0.023810, 0.011905, 0.011905, 0.011905, 0.011905, 0.035714, 0.035714, 0.023810, 0.000000, 0.000000, 0.000000, 0.000000, 0.023810, 0.000000, 0.023810, 0.011905, 0.000000, 0.023810, 0.023810, 0.023810, -42.700000, -44.410000, 0.062758, 7.210000, 0.018587, 0.193257, -0.464130, -1.016667, -0.116033, -1.293939
blv-mir-B4 MI0022564, 0.147541, 0.262295, 0.344262, 0.245902, 0.016667, 0.033333, 0.066667, 0.033333, 0.050000, 0.066667, 0.033333, 0.116667, 0.050000, 0.116667, 0.133333, 0.050000, 0.033333, 0.050000, 0.100000, 0.050000, 0.606557, 1.312500, 61.000000, 21.000000, 0.344262, 0.238095, 0.571429, 0.190476, 0.119048, 0.285714, 0.095238, 0.066667, 0.200000, 0.311111, 0.133333, 0.022222, 0.022222, 0.000000, 0.044444, 0.000000, 0.044444, 0.022222, 0.000000, 0.000000, 0.022222, 0.000000, 0.000000, 0.022222, 0.022222, 0.000000, 0.022222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.044444, -32.000000, -32.880000, 0.238236, 6.770000, 0.014426, 0.278101, -0.524590, -0.864865, -0.262295, -1.523810
hbv-mir-B2RC MI0011555, 0.057971, 0.391304, 0.434783, 0.115942, 0.000000, 0.014706, 0.044118, 0.000000, 0.000000, 0.147059, 0.205882, 0.044118, 0.058824, 0.161765, 0.147059, 0.058824, 0.000000, 0.073529, 0.029412, 0.014706, 0.826087, 1.111111, 69.000000, 27.000000, 0.391304, 0.111111, 0.814815, 0.074074, 0.027778, 0.203704, 0.018519, 0.048387, 0.258065, 0.225806, 0.048387, 0.000000, 0.064516, 0.048387, 0.016129, 0.000000, 0.032258, 0.032258, 0.016129, 0.000000, 0.016129, 0.016129, 0.000000, 0.000000, 0.032258, 0.096774, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032258, 0.000000, 0.016129, 0.000000, 0.000000, -41.700000, -44.130000, 0.019440, 13.410000, 0.035217, 0.451235, -0.604348, -0.731579, -0.151087, -1.544444
mdv2-mir-M20 MI0005888, 0.212121, 0.272727, 0.257576, 0.257576, 0.046154, 0.061538, 0.061538, 0.030769, 0.046154, 0.061538, 0.107692, 0.061538, 0.061538, 0.076923, 0.030769, 0.092308, 0.061538, 0.076923, 0.061538, 0.061538, 0.530303, 0.944444, 66.000000, 25.000000, 0.378788, 0.400000, 0.440000, 0.160000, 0.133333, 0.146667, 0.053333, 0.087719, 0.122807, 0.175439, 0.140351, 0.035088, 0.070175, 0.000000, 0.035088, 0.035088, 0.052632, 0.000000, 0.000000, 0.000000, 0.000000, 0.017544, 0.035088, 0.017544, 0.000000, 0.087719, 0.035088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035088, 0.000000, 0.017544, 0.000000, 0.000000, 0.000000, 0.000000, -29.600000, -30.480000, 0.238665, 2.860000, 0.013333, 0.102764, -0.448485, -0.845714, -0.149495, -1.184000
prv-mir-LLT11a MI0022083, 0.157303, 0.337079, 0.359551, 0.146067, 0.034091, 0.045455, 0.068182, 0.011364, 0.034091, 0.159091, 0.068182, 0.068182, 0.090909, 0.079545, 0.159091, 0.034091, 0.000000, 0.056818, 0.056818, 0.034091, 0.696629, 1.066667, 89.000000, 31.000000, 0.348315, 0.193548, 0.741935, 0.064516, 0.064516, 0.247312, 0.021505, 0.041096, 0.205479, 0.191781, 0.082192, 0.027397, 0.027397, 0.054795, 0.013699, 0.013699, 0.013699, 0.041096, 0.054795, 0.000000, 0.027397, 0.000000, 0.000000, 0.000000, 0.041096, 0.068493, 0.013699, 0.013699, 0.013699, 0.000000, 0.000000, 0.000000, 0.027397, 0.000000, 0.000000, 0.013699, 0.000000, 0.013699, 0.000000, -42.400000, -43.900000, 0.087350, 11.560000, 0.016854, 0.368657, -0.476404, -0.683871, -0.158801, -1.367742
dev-mir-D9 MI0023588, 0.202899, 0.260870, 0.275362, 0.260870, 0.073529, 0.044118, 0.044118, 0.044118, 0.044118, 0.073529, 0.088235, 0.058824, 0.058824, 0.058824, 0.058824, 0.088235, 0.029412, 0.073529, 0.088235, 0.073529, 0.536232, 1.055556, 69.000000, 26.000000, 0.376812, 0.423077, 0.538462, 0.038462, 0.211538, 0.269231, 0.019231, 0.175439, 0.157895, 0.175439, 0.192982, 0.000000, 0.017544, 0.035088, 0.017544, 0.000000, 0.017544, 0.000000, 0.017544, 0.017544, 0.017544, 0.000000, 0.000000, 0.017544, 0.035088, 0.017544, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017544, 0.017544, 0.000000, 0.017544, 0.017544, 0.017544, -41.200000, -41.360000, 0.773673, 0.880000, 0.002319, 0.047228, -0.597101, -1.113514, -0.298551, -1.584615
prv-mir-LLT11b MI0022084, 0.157303, 0.337079, 0.359551, 0.146067, 0.034091, 0.045455, 0.068182, 0.011364, 0.034091, 0.159091, 0.068182, 0.068182, 0.090909, 0.079545, 0.159091, 0.034091, 0.000000, 0.056818, 0.056818, 0.034091, 0.696629, 1.066667, 89.000000, 31.000000, 0.348315, 0.193548, 0.741935, 0.064516, 0.064516, 0.247312, 0.021505, 0.041096, 0.205479, 0.191781, 0.082192, 0.027397, 0.027397, 0.054795, 0.013699, 0.013699, 0.013699, 0.041096, 0.054795, 0.000000, 0.027397, 0.000000, 0.000000, 0.000000, 0.041096, 0.068493, 0.013699, 0.013699, 0.013699, 0.000000, 0.000000, 0.000000, 0.027397, 0.000000, 0.000000, 0.013699, 0.000000, 0.013699, 0.000000, -42.400000, -43.900000, 0.087350, 11.560000, 0.016854, 0.368657, -0.476404, -0.683871, -0.158801, -1.367742
dev-mir-D18 MI0023597, 0.174603, 0.269841, 0.285714, 0.269841, 0.048387, 0.032258, 0.016129, 0.064516, 0.064516, 0.129032, 0.032258, 0.048387, 0.048387, 0.032258, 0.161290, 0.048387, 0.016129, 0.080645, 0.080645, 0.096774, 0.555556, 1.058824, 63.000000, 25.000000, 0.396825, 0.280000, 0.560000, 0.160000, 0.070000, 0.140000, 0.040000, 0.074074, 0.185185, 0.240741, 0.129630, 0.018519, 0.037037, 0.055556, 0.018519, 0.037037, 0.037037, 0.000000, 0.037037, 0.000000, 0.000000, 0.000000, 0.000000, 0.018519, 0.037037, 0.037037, 0.037037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -34.400000, -35.170000, 0.285479, 2.820000, 0.012222, 0.111201, -0.546032, -0.982857, -0.136508, -1.376000
hbv-mir-B26 MI0026325, 0.086207, 0.362069, 0.465517, 0.086207, 0.000000, 0.017544, 0.070175, 0.000000, 0.070175, 0.052632, 0.228070, 0.017544, 0.017544, 0.245614, 0.140351, 0.052632, 0.000000, 0.035088, 0.035088, 0.017544, 0.827586, 1.285714, 58.000000, 24.000000, 0.413793, 0.041667, 0.791667, 0.166667, 0.020833, 0.395833, 0.083333, 0.020000, 0.240000, 0.320000, 0.100000, 0.000000, 0.100000, 0.000000, 0.000000, 0.040000, 0.000000, 0.040000, 0.000000, 0.020000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -43.500000, -44.070000, 0.399660, 2.410000, 0.009828, 0.099524, -0.750000, -0.906250, -0.375000, -1.812500
hiv1-mir-N367 MI0006104, 0.271429, 0.228571, 0.257143, 0.242857, 0.028986, 0.072464, 0.086957, 0.072464, 0.115942, 0.057971, 0.000000, 0.057971, 0.072464, 0.057971, 0.101449, 0.028986, 0.057971, 0.043478, 0.072464, 0.072464, 0.485714, 1.125000, 70.000000, 26.000000, 0.371429, 0.346154, 0.500000, 0.153846, 0.115385, 0.166667, 0.051282, 0.114754, 0.065574, 0.163934, 0.114754, 0.016393, 0.081967, 0.081967, 0.000000, 0.081967, 0.032787, 0.000000, 0.032787, 0.016393, 0.000000, 0.000000, 0.016393, 0.000000, 0.065574, 0.032787, 0.065574, 0.000000, 0.000000, 0.000000, 0.000000, 0.016393, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -21.400000, -22.830000, 0.099002, 5.190000, 0.020429, 0.179212, -0.305714, -0.629412, -0.101905, -0.823077
dev-mir-D13 MI0023592, 0.228571, 0.257143, 0.257143, 0.257143, 0.043478, 0.028986, 0.057971, 0.101449, 0.101449, 0.057971, 0.072464, 0.014493, 0.057971, 0.072464, 0.072464, 0.057971, 0.028986, 0.101449, 0.043478, 0.086957, 0.514286, 1.000000, 70.000000, 24.000000, 0.342857, 0.333333, 0.416667, 0.250000, 0.111111, 0.138889, 0.083333, 0.051724, 0.068966, 0.137931, 0.120690, 0.034483, 0.051724, 0.017241, 0.068966, 0.068966, 0.051724, 0.017241, 0.034483, 0.017241, 0.017241, 0.000000, 0.000000, 0.051724, 0.000000, 0.068966, 0.051724, 0.000000, 0.017241, 0.017241, 0.000000, 0.017241, 0.017241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -17.900000, -18.830000, 0.219872, 5.230000, 0.013286, 0.181407, -0.255714, -0.497222, -0.085238, -0.745833
hbv-mir-B21RC MI0026324, 0.134328, 0.283582, 0.477612, 0.104478, 0.030303, 0.030303, 0.075758, 0.000000, 0.030303, 0.075758, 0.136364, 0.045455, 0.075758, 0.151515, 0.196970, 0.045455, 0.000000, 0.030303, 0.060606, 0.015152, 0.761194, 1.684211, 67.000000, 23.000000, 0.343284, 0.130435, 0.695652, 0.173913, 0.032609, 0.173913, 0.043478, 0.020000, 0.240000, 0.280000, 0.100000, 0.040000, 0.020000, 0.060000, 0.000000, 0.020000, 0.020000, 0.060000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.040000, 0.040000, 0.040000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -42.900000, -43.400000, 0.445107, 1.320000, 0.007463, 0.062043, -0.640299, -0.841176, -0.160075, -1.865217
mdv1-mir-M5 MI0005097, 0.240000, 0.186667, 0.240000, 0.333333, 0.054054, 0.094595, 0.000000, 0.094595, 0.067568, 0.013514, 0.081081, 0.027027, 0.040541, 0.013514, 0.040541, 0.135135, 0.081081, 0.067568, 0.121622, 0.067568, 0.426667, 1.285714, 75.000000, 25.000000, 0.333333, 0.440000, 0.400000, 0.160000, 0.146667, 0.133333, 0.053333, 0.140351, 0.105263, 0.140351, 0.175439, 0.017544, 0.035088, 0.017544, 0.070175, 0.000000, 0.052632, 0.000000, 0.035088, 0.000000, 0.000000, 0.017544, 0.017544, 0.035088, 0.017544, 0.070175, 0.017544, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017544, 0.017544, 0.000000, 0.000000, 0.000000, 0.000000, -26.900000, -28.170000, 0.127452, 3.690000, 0.016933, 0.138801, -0.358667, -0.840625, -0.119556, -1.076000
mdv2-mir-M16 MI0005884, 0.226667, 0.213333, 0.293333, 0.266667, 0.054054, 0.027027, 0.094595, 0.054054, 0.067568, 0.040541, 0.054054, 0.040541, 0.094595, 0.081081, 0.027027, 0.094595, 0.013514, 0.067568, 0.108108, 0.081081, 0.506667, 1.375000, 75.000000, 29.000000, 0.386667, 0.413793, 0.448276, 0.137931, 0.103448, 0.112069, 0.034483, 0.166667, 0.151515, 0.181818, 0.166667, 0.015152, 0.000000, 0.045455, 0.015152, 0.000000, 0.000000, 0.030303, 0.000000, 0.015152, 0.015152, 0.000000, 0.015152, 0.000000, 0.015152, 0.000000, 0.060606, 0.000000, 0.000000, 0.000000, 0.000000, 0.015152, 0.015152, 0.015152, 0.000000, 0.030303, 0.000000, 0.000000, 0.030303, -37.300000, -38.370000, 0.175934, 5.600000, 0.014267, 0.189196, -0.497333, -0.981579, -0.124333, -1.286207
prv-mir-LLT10a MI0022081, 0.048780, 0.414634, 0.414634, 0.121951, 0.000000, 0.012346, 0.012346, 0.024691, 0.024691, 0.135802, 0.197531, 0.049383, 0.024691, 0.172840, 0.197531, 0.024691, 0.000000, 0.086420, 0.012346, 0.024691, 0.829268, 1.000000, 82.000000, 32.000000, 0.390244, 0.031250, 0.843750, 0.125000, 0.015625, 0.421875, 0.062500, 0.013514, 0.229730, 0.283784, 0.067568, 0.000000, 0.067568, 0.054054, 0.000000, 0.013514, 0.027027, 0.013514, 0.013514, 0.000000, 0.013514, 0.013514, 0.013514, 0.000000, 0.054054, 0.067568, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.013514, 0.000000, 0.027027, 0.013514, 0.000000, 0.000000, 0.000000, -59.300000, -59.700000, 0.523668, 4.160000, 0.004878, 0.136816, -0.723171, -0.872059, -0.361585, -1.853125
prv-mir-LLT8 MI0022079, 0.160920, 0.241379, 0.367816, 0.229885, 0.034884, 0.046512, 0.069767, 0.011628, 0.023256, 0.093023, 0.034884, 0.093023, 0.081395, 0.058140, 0.151163, 0.081395, 0.023256, 0.046512, 0.104651, 0.046512, 0.609195, 1.523810, 87.000000, 31.000000, 0.356322, 0.258065, 0.516129, 0.225806, 0.086022, 0.172043, 0.075269, 0.051948, 0.155844, 0.194805, 0.116883, 0.025974, 0.038961, 0.038961, 0.025974, 0.000000, 0.025974, 0.025974, 0.012987, 0.000000, 0.000000, 0.025974, 0.025974, 0.025974, 0.012987, 0.038961, 0.038961, 0.000000, 0.000000, 0.000000, 0.000000, 0.025974, 0.000000, 0.012987, 0.012987, 0.012987, 0.012987, 0.038961, 0.000000, -43.100000, -44.230000, 0.160640, 7.980000, 0.012989, 0.239043, -0.495402, -0.813208, -0.165134, -1.390323
dev-mir-D21 MI0023600, 0.300000, 0.242857, 0.200000, 0.257143, 0.086957, 0.072464, 0.028986, 0.101449, 0.101449, 0.057971, 0.014493, 0.072464, 0.043478, 0.043478, 0.072464, 0.043478, 0.072464, 0.072464, 0.086957, 0.028986, 0.442857, 0.823529, 70.000000, 24.000000, 0.342857, 0.458333, 0.500000, 0.041667, 0.229167, 0.250000, 0.020833, 0.135593, 0.135593, 0.101695, 0.135593, 0.033898, 0.050847, 0.033898, 0.016949, 0.000000, 0.033898, 0.000000, 0.016949, 0.050847, 0.016949, 0.000000, 0.016949, 0.000000, 0.016949, 0.084746, 0.033898, 0.000000, 0.000000, 0.000000, 0.000000, 0.050847, 0.000000, 0.016949, 0.000000, 0.000000, 0.000000, 0.000000, 0.016949, -24.800000, -25.850000, 0.181318, 5.210000, 0.015000, 0.186661, -0.354286, -0.800000, -0.177143, -1.033333
ebv-mir-BART12 MI0003734, 0.168675, 0.265060, 0.289157, 0.277108, 0.024390, 0.097561, 0.024390, 0.024390, 0.073171, 0.097561, 0.036585, 0.060976, 0.048780, 0.024390, 0.097561, 0.109756, 0.024390, 0.036585, 0.134146, 0.085366, 0.554217, 1.090909, 83.000000, 29.000000, 0.349398, 0.310345, 0.586207, 0.103448, 0.077586, 0.146552, 0.025862, 0.085714, 0.128571, 0.157143, 0.114286, 0.014286, 0.057143, 0.042857, 0.028571, 0.000000, 0.028571, 0.014286, 0.042857, 0.000000, 0.014286, 0.028571, 0.014286, 0.028571, 0.042857, 0.057143, 0.014286, 0.000000, 0.000000, 0.000000, 0.000000, 0.014286, 0.000000, 0.000000, 0.042857, 0.014286, 0.000000, 0.000000, 0.014286, -38.100000, -39.440000, 0.113379, 5.930000, 0.016145, 0.191244, -0.459036, -0.828261, -0.114759, -1.313793
ebv-mir-BART7 MI0003729, 0.302326, 0.244186, 0.209302, 0.244186, 0.105882, 0.058824, 0.058824, 0.070588, 0.094118, 0.070588, 0.011765, 0.070588, 0.070588, 0.023529, 0.047059, 0.070588, 0.035294, 0.094118, 0.094118, 0.023529, 0.453488, 0.857143, 86.000000, 33.000000, 0.383721, 0.454545, 0.484848, 0.060606, 0.151515, 0.161616, 0.020202, 0.118421, 0.157895, 0.118421, 0.105263, 0.039474, 0.013158, 0.065789, 0.039474, 0.052632, 0.039474, 0.000000, 0.039474, 0.013158, 0.013158, 0.000000, 0.000000, 0.013158, 0.039474, 0.052632, 0.052632, 0.000000, 0.000000, 0.000000, 0.000000, 0.026316, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -38.400000, -39.650000, 0.131454, 4.390000, 0.014535, 0.132281, -0.446512, -0.984615, -0.148837, -1.163636
mdv2-mir-M15 MI0005883, 0.246377, 0.202899, 0.289855, 0.260870, 0.132353, 0.029412, 0.058824, 0.029412, 0.044118, 0.073529, 0.058824, 0.029412, 0.058824, 0.058824, 0.102941, 0.058824, 0.014706, 0.044118, 0.073529, 0.132353, 0.492754, 1.428571, 69.000000, 28.000000, 0.405797, 0.392857, 0.428571, 0.178571, 0.196429, 0.214286, 0.089286, 0.112903, 0.177419, 0.241935, 0.177419, 0.048387, 0.000000, 0.016129, 0.016129, 0.016129, 0.000000, 0.016129, 0.000000, 0.016129, 0.016129, 0.000000, 0.000000, 0.016129, 0.016129, 0.000000, 0.048387, 0.000000, 0.000000, 0.000000, 0.000000, 0.016129, 0.000000, 0.016129, 0.000000, 0.016129, 0.016129, 0.000000, 0.000000, -40.300000, -41.290000, 0.200622, 3.690000, 0.014348, 0.130040, -0.584058, -1.185294, -0.292029, -1.439286
prv-mir-LLT1 MI0022072, 0.073171, 0.402439, 0.378049, 0.146341, 0.024691, 0.024691, 0.012346, 0.012346, 0.012346, 0.160494, 0.148148, 0.086420, 0.037037, 0.135802, 0.148148, 0.049383, 0.000000, 0.086420, 0.061728, 0.000000, 0.780488, 0.939394, 82.000000, 29.000000, 0.353659, 0.137931, 0.827586, 0.034483, 0.034483, 0.206897, 0.008621, 0.027027, 0.202703, 0.175676, 0.013514, 0.013514, 0.040541, 0.094595, 0.013514, 0.013514, 0.054054, 0.013514, 0.067568, 0.013514, 0.013514, 0.013514, 0.000000, 0.013514, 0.054054, 0.040541, 0.040541, 0.000000, 0.013514, 0.000000, 0.000000, 0.000000, 0.013514, 0.013514, 0.000000, 0.000000, 0.027027, 0.000000, 0.013514, -44.700000, -46.890000, 0.028473, 12.120000, 0.026707, 0.383889, -0.545122, -0.698438, -0.136280, -1.541379
blv-mir-B5 MI0022565, 0.245283, 0.245283, 0.264151, 0.245283, 0.096154, 0.019231, 0.115385, 0.019231, 0.038462, 0.076923, 0.038462, 0.096154, 0.057692, 0.076923, 0.076923, 0.057692, 0.038462, 0.076923, 0.038462, 0.076923, 0.509434, 1.076923, 53.000000, 19.000000, 0.358491, 0.368421, 0.578947, 0.052632, 0.368421, 0.578947, 0.052632, 0.093023, 0.186047, 0.209302, 0.116279, 0.000000, 0.023256, 0.046512, 0.046512, 0.046512, 0.023256, 0.046512, 0.000000, 0.000000, 0.000000, 0.000000, 0.023256, 0.023256, 0.046512, 0.023256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.023256, 0.000000, 0.023256, -29.500000, -30.040000, 0.414058, 3.750000, 0.010189, 0.174747, -0.556604, -1.092593, -0.556604, -1.552632
dev-mir-D5 MI0023584, 0.164179, 0.253731, 0.313433, 0.268657, 0.015152, 0.030303, 0.045455, 0.075758, 0.060606, 0.015152, 0.136364, 0.045455, 0.045455, 0.090909, 0.060606, 0.106061, 0.045455, 0.106061, 0.075758, 0.045455, 0.567164, 1.235294, 67.000000, 24.000000, 0.358209, 0.250000, 0.666667, 0.083333, 0.083333, 0.222222, 0.027778, 0.067797, 0.118644, 0.152542, 0.101695, 0.033898, 0.033898, 0.084746, 0.000000, 0.016949, 0.016949, 0.016949, 0.050847, 0.033898, 0.000000, 0.000000, 0.016949, 0.000000, 0.084746, 0.033898, 0.033898, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033898, 0.016949, 0.016949, 0.000000, 0.000000, 0.033898, -31.300000, -32.080000, 0.280404, 3.580000, 0.011642, 0.121088, -0.467164, -0.823684, -0.155721, -1.304167
mdv2-mir-M24 MI0005892, 0.200000, 0.215385, 0.261538, 0.323077, 0.046875, 0.046875, 0.046875, 0.062500, 0.031250, 0.078125, 0.078125, 0.031250, 0.062500, 0.031250, 0.078125, 0.078125, 0.062500, 0.046875, 0.062500, 0.156250, 0.476923, 1.214286, 65.000000, 26.000000, 0.400000, 0.384615, 0.461538, 0.153846, 0.096154, 0.115385, 0.038462, 0.127273, 0.127273, 0.236364, 0.163636, 0.000000, 0.018182, 0.036364, 0.054545, 0.018182, 0.036364, 0.000000, 0.036364, 0.000000, 0.000000, 0.018182, 0.000000, 0.036364, 0.054545, 0.000000, 0.018182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018182, 0.000000, 0.000000, 0.000000, 0.000000, -28.000000, -29.760000, 0.057413, 6.330000, 0.027077, 0.217741, -0.430769, -0.903226, -0.107692, -1.076923
iltv-mir-I3 MI0012483, 0.128571, 0.271429, 0.328571, 0.271429, 0.000000, 0.028986, 0.086957, 0.014493, 0.000000, 0.086957, 0.086957, 0.101449, 0.086957, 0.072464, 0.086957, 0.086957, 0.043478, 0.072464, 0.072464, 0.072464, 0.600000, 1.210526, 70.000000, 22.000000, 0.314286, 0.181818, 0.681818, 0.136364, 0.090909, 0.340909, 0.068182, 0.050847, 0.118644, 0.152542, 0.084746, 0.000000, 0.033898, 0.084746, 0.033898, 0.000000, 0.016949, 0.016949, 0.000000, 0.016949, 0.016949, 0.016949, 0.050847, 0.016949, 0.067797, 0.050847, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016949, 0.016949, 0.067797, 0.033898, 0.016949, 0.000000, 0.016949, -28.800000, -30.940000, 0.031236, 9.180000, 0.030571, 0.321985, -0.411429, -0.685714, -0.205714, -1.309091
